id,gender,masterCategory,subCategory,year,usage,productDisplayName,filename
26612,Men,Footwear,Shoes,2012.0,Sports,Puma Men Cell Turin Perf 2 Black Sports Shoes,26612.jpg
40669,Women,Apparel,Topwear,2012.0,Casual,Lee Women Navy Blue Printed Shirt,40669.jpg
32926,Men,Apparel,Topwear,2012.0,Casual,Status Quo Men Printed Purple T-shirt,32926.jpg
1947,Men,Apparel,Topwear,2010.0,Sports,Puma Mens Cricket Way of Life T-shirt,1947.jpg
34829,Men,Footwear,Shoes,2012.0,Sports,ADIDAS Men Bolt Navy Blue Sports Shoes,34829.jpg
32639,Men,Apparel,Topwear,2012.0,Sports,Nike Men Epaulet UV Crew Red T-shirt,32639.jpg
25204,Women,Accessories,Bags,2015.0,Casual,Lino Perros Women Leatherette Light Brown Handbag,25204.jpg
51956,Women,Accessories,Bags,2012.0,Casual,Yelloe Women Olive Sling Bag,51956.jpg
37243,Men,Footwear,Shoes,2012.0,Casual,United Colors of Benetton Men Brown Shoes,37243.jpg
59964,Women,Apparel,Dress,2012.0,Casual,Avirate Women Black Dress,59964.jpg
4051,Men,Apparel,Topwear,2011.0,Casual,Myntra Men's Eagle Emblem Yellow T-shirt,4051.jpg
24924,Women,Apparel,Topwear,2012.0,Casual,United Colors of Benetton Women Blue Top,24924.jpg
38132,Unisex,Accessories,Bags,2015.0,Casual,Wildcraft Unisex Red Zen Backpack,38132.jpg
22157,Men,Footwear,Shoes,2011.0,Casual,Lee Cooper Men Black Casual Shoes,22157.jpg
31314,Women,Apparel,Topwear,2012.0,Ethnic,W Women Red & Blue Printed Kurta,31314.jpg
29070,Unisex,Accessories,Bags,2018.0,Casual,Fastrack Unisex Blue Backpack,29070.jpg
54079,Women,Apparel,Topwear,2012.0,Ethnic,Mumbai Slang Women Black Kurti,54079.jpg
55359,Women,Personal Care,Nails,2017.0,Casual,Revlon Golden Touch Nail Enamel 384,55359.jpg
57424,Women,Apparel,Topwear,2015.0,Casual,Angry Birds Women Charcoal T-shirt,57424.jpg
37341,Boys,Apparel,Topwear,2008.0,Casual,U.S. Polo Assn. Kids Boys Orange T-shirt,37341.jpg
46775,Men,Personal Care,Fragrance,2017.0,Casual,Euroluxe Men Ammir Perfume,46775.jpg
13654,Men,Footwear,Shoes,2011.0,Casual,ADIDAS Black Speed Boat Casual Shoe,13654.jpg
18033,Women,Accessories,Bags,2015.0,Casual,Lino Perros Women Solid Brown Handbag,18033.jpg
8665,Unisex,Accessories,Eyewear,2016.0,Casual,Fastrack Unisex Army collection Brown Sunglasses,8665.jpg
45655,Men,Apparel,Innerwear,2016.0,Casual,Park Avenue White Brief,45655.jpg
16088,Men,Accessories,Eyewear,2016.0,Casual,M tv Men My Fab Eyewear Black Sunglasses,16088.jpg
53361,Women,Accessories,Bags,2012.0,Casual,Puma Women Pink & Grey Backpack,53361.jpg
24424,Men,Footwear,Shoes,2012.0,Sports,ADIDAS Men Vanquish 5 White Sports Shoes,24424.jpg
12716,Men,Footwear,Shoes,2011.0,Sports,Nike Men Air Visi Pro Grey Sports Shoes,12716.jpg
31605,Women,Apparel,Bottomwear,2012.0,Sports,Nike Women Running Black Skirt with Capris,31605.jpg
58487,Men,Accessories,Wallets,2016.0,Casual,Fossil Men Brown Wallet,58487.jpg
37753,Men,Apparel,Topwear,2012.0,Casual,John Players Men Stripes Blue Shirt,37753.jpg
52505,Women,Apparel,Loungewear and Nightwear,2015.0,Casual,Red Rose Off-White Printed Bath Robe,52505.jpg
54020,Women,Accessories,Bags,2012.0,Casual,Kiara Women Brown Handbag,54020.jpg
55120,Women,Personal Care,Nails,2017.0,Casual,Lakme Truewear Color Crush Nail Polish 20,55120.jpg
6937,Men,Apparel,Topwear,2011.0,Casual,Tantra Men's Destination Mustard T-shirt,6937.jpg
52972,Women,Apparel,Saree,2012.0,Ethnic,FNF Multi Coloured Sari,52972.jpg
23139,Men,Apparel,Topwear,2011.0,Casual,Quechua Men Fleece Olive Sweatshirt,23139.jpg
4011,Unisex,Sporting Goods,Sports Equipment,2011.0,Sports,Spalding Buror Grey Basketball,4011.jpg
20263,Men,Apparel,Topwear,2011.0,Casual,Wrangler Men Rust Red T-shirt,20263.jpg
46476,Women,Accessories,Watches,2016.0,Casual,Timex Women White Dial Watch,46476.jpg
5043,Men,Footwear,Shoes,2013.0,Casual,Fila Men's Sniper White Green Shoe,5043.jpg
36277,Women,Apparel,Loungewear and Nightwear,2017.0,Casual,SDL by Sweet Dreams Women Grey & Black Night suits,36277.jpg
58969,Men,Personal Care,Fragrance,2017.0,Casual,Colour Me Men Blue Perfume,58969.jpg
16951,Men,Accessories,Eyewear,2016.0,Casual,Image Men Classic Eyewear Black Sunglasses,16951.jpg
16203,Men,Apparel,Topwear,2011.0,Casual,Puma Men Logo Hooded Blue SweatShirt,16203.jpg
54113,Women,Footwear,Shoes,2012.0,Casual,Rocia Women Silver Flats,54113.jpg
36020,Men,Accessories,Belts,2015.0,Casual,OTLS Men Brown Leather Belt,36020.jpg
28301,Men,Accessories,Eyewear,2016.0,Casual,Fastrack Men Black Sunglasses M069BK3,28301.jpg
53738,Men,Apparel,Bottomwear,2012.0,Casual,ADIDAS Men White Track Pant,53738.jpg
10255,Men,Apparel,Topwear,2011.0,Casual,Locomotive Men Stripes Blue Shirts,10255.jpg
57952,Women,Apparel,Saree,2012.0,Ethnic,Prafful Off White Printed Sari,57952.jpg
9865,Men,Apparel,Topwear,2011.0,Casual,Status Quo Men Grey & Blue Striped T-shirt,9865.jpg
26350,Women,Accessories,Watches,2016.0,Casual,DKNY Women White Dial Watch NY8471,26350.jpg
33244,Men,Apparel,Topwear,2012.0,Formal,Arrow Men Blue Slim Fit Shirt,33244.jpg
1595,Men,Apparel,Topwear,2010.0,Sports,Domyos Men Good Stroke Black T-shirt,1595.jpg
34227,Men,Apparel,Topwear,2013.0,Casual,Proline Men Grey T-shirt,34227.jpg
21858,Boys,Apparel,Topwear,2011.0,Casual,Chhota Bheem Kids Boys I Like to Paint Navy Blue T-shirt,21858.jpg
32369,Men,Accessories,Watches,2016.0,Casual,Q&Q Men Black Dial Watch,32369.jpg
25106,Women,Accessories,Belts,2015.0,Casual,Lino Perros Women Brown Belt,25106.jpg
19982,Men,Apparel,Topwear,2011.0,Casual,United Colors of Benetton Men Printed Black TShirt,19982.jpg
21567,Men,Footwear,Shoes,2012.0,Casual,Numero Uno Men Casual White Shoes,21567.jpg
36809,Women,Personal Care,Fragrance,2017.0,Casual,Mont Blanc Women Femme Individuelle Perfume,36809.jpg
24155,Women,Apparel,Topwear,2011.0,Ethnic,Aurelia Women Green Kurta,24155.jpg
49914,Men,Accessories,Watches,2016.0,Casual,Q&Q Men Black Analog Watch,49914.jpg
14501,Men,Footwear,Shoes,2011.0,Casual,Flying Machine Men Casual Grey Casual Shoes,14501.jpg
49067,Women,Accessories,Bags,2012.0,Casual,Lino Perros Women Olive Handbag,49067.jpg
26960,Women,Apparel,Topwear,2012.0,Casual,Jealous 21 Women Purple Shirt,26960.jpg
33582,Men,Apparel,Topwear,2012.0,Casual,Wrangler Men True Rider White T-shirt,33582.jpg
19578,Women,Apparel,Topwear,2011.0,Casual,United Colors of Benetton Women Solid Purple Top,19578.jpg
43512,Women,Apparel,Dress,2012.0,Casual,French Connection Women Blue Dress,43512.jpg
21313,Women,Accessories,Eyewear,2016.0,Casual,Celine Dion Women Black Frame Sunglasses,21313.jpg
16485,Men,Apparel,Topwear,2011.0,Casual,Locomotive Men Check Grey Shirt,16485.jpg
13547,Women,Footwear,Shoes,2011.0,Casual,Carlton London Women Casual Red Casual Shoes,13547.jpg
43319,Women,Apparel,Topwear,2012.0,Casual,United Colors of Benetton Women White T-shirt,43319.jpg
45811,Women,Footwear,Shoes,2012.0,Casual,Senorita Women Yellow Flats,45811.jpg
57869,Women,Personal Care,Skin,2017.0,Casual,Biotique Bio Saffron Dew Face & Body Cream,57869.jpg
48009,Women,Accessories,Watches,2016.0,Casual,Helix Women Silver Dial Watch,48009.jpg
33057,Men,Apparel,Topwear,2012.0,Casual,U.S. Polo Assn. Denim Co. Men Black Shirt,33057.jpg
40660,Women,Apparel,Topwear,2012.0,Ethnic,Span Women Multi Coloured Kurta,40660.jpg
57196,Women,Apparel,Topwear,2012.0,Casual,Elle Women Red Tunic,57196.jpg
14347,Men,Footwear,Shoes,2011.0,Sports,Nike Men Dual Fusion ST 2 Black Sports Shoes,14347.jpg
55468,Women,Personal Care,Lips,2017.0,Casual,Revlon Super Lusterous Coffee Break Lipstick 303,55468.jpg
26931,Women,Apparel,Topwear,2012.0,Casual,Jealous 21 Women Black Top,26931.jpg
44415,Men,Footwear,Shoes,2018.0,Casual,Red Tape Men Brown Shoes,44415.jpg
55784,Men,Footwear,Shoes,2014.0,Casual,Converse Men Black Casual Shoes,55784.jpg
12580,Women,Apparel,Topwear,2011.0,Casual,Tantra Women Blue Printed T-shirt,12580.jpg
44770,Men,Footwear,Shoes,2012.0,Casual,Globalite Men Black Skid Shoes,44770.jpg
16201,Men,Apparel,Topwear,2011.0,Casual,Puma Men Polo Black TShirt,16201.jpg
26347,Women,Accessories,Watches,2016.0,Formal,DKNY Women Beige Dial Chronograph Watch NY8322,26347.jpg
14928,Men,Apparel,Topwear,2011.0,Casual,Mr. Men Men Beware Grey Melange Tshirts,14928.jpg
34565,Women,Apparel,Dress,2012.0,Casual,Tonga Women Printed Black Dress,34565.jpg
39960,Men,Footwear,Sandal,2013.0,Casual,GAS Men Brown Madly Sandals,39960.jpg
24189,Unisex,Footwear,Shoes,2012.0,Casual,Converse Unisex Chuck Taylor Black Casual Shoes,24189.jpg
7323,Men,Footwear,Shoes,2018.0,Casual,Red Tape Men's Casual Brown Shoe,7323.jpg
8861,Men,Apparel,Topwear,2011.0,Casual,Mark Taylor Men White Striped Shirt,8861.jpg
37201,Girls,Apparel,Bottomwear,2012.0,Casual,United Colors of Benetton Girls Washed Blue Jeans,37201.jpg
42564,Women,Apparel,Topwear,2012.0,Casual,Mother Earth Women Pink Top,42564.jpg
21881,Women,Apparel,Topwear,2011.0,Ethnic,BIBA Women sequin Purple Kurta,21881.jpg
40591,Women,Apparel,Topwear,2012.0,Ethnic,Aurelia Women Blue Kurta,40591.jpg
17846,Men,Footwear,Shoes,2011.0,Sports,Nike Men Supergame Black Sports Shoe,17846.jpg
15069,Men,Footwear,Sandal,2012.0,Casual,Ganuchi Men Brown Sandal,15069.jpg
4003,Men,Footwear,Flip Flops,2011.0,Casual,Spalding Men's Navy With Yellow Flip Flop,4003.jpg
43154,Women,Accessories,Watches,2016.0,Casual,Fastrack Women Purple Dial Watch,43154.jpg
21133,Women,Apparel,Topwear,2011.0,Casual,s.Oliver Women Striped Purple Tshirt,21133.jpg
56617,Women,Personal Care,Makeup,2017.0,,Streetwear Stay On Mineral Pink Rosette Blusher,56617.jpg
11951,Men,Footwear,Shoes,2012.0,Casual,Ganuchi Men Blue Shoes,11951.jpg
56921,Women,Footwear,Shoes,2012.0,Casual,HM Women Blue Sandals,56921.jpg
33443,Women,Accessories,Bags,2012.0,Casual,Baggit Women Brown Handbag,33443.jpg
46815,Girls,Apparel,Topwear,2012.0,Casual,Gini and Jony Girls Yellow Top,46815.jpg
26680,Women,Footwear,Shoes,2012.0,Casual,Puma Women Cross Black Flats,26680.jpg
32507,Men,Footwear,Sandal,2015.0,Casual,Franco Leone Men Black Sandals,32507.jpg
9425,Men,Apparel,Topwear,2011.0,Formal,John Miller Men Purple Fila-Fil Shirts,9425.jpg
16989,Men,Footwear,Flip Flops,2012.0,Casual,Puma Men Lynx Black Slipper,16989.jpg
3645,Men,Footwear,Shoes,2011.0,Casual,Fila Men's Maverick HI Black Red Canvas Shoe,3645.jpg
29125,Women,Accessories,Eyewear,2016.0,Casual,Vogue Women White Sunglasses,29125.jpg
54600,Men,Apparel,Innerwear,2016.0,Casual,Jockey ELANCE Men Black Briefs 1004,54600.jpg
42228,Women,Apparel,Topwear,2012.0,Casual,Sepia Women White & Green Top,42228.jpg
37789,Men,Apparel,Topwear,2012.0,Formal,John Players Men Formal Lavender Shirt,37789.jpg
45088,Women,Apparel,Innerwear,2015.0,Casual,Bwitch Peach Precious Bra,45088.jpg
30991,Women,Personal Care,Fragrance,2017.0,,,30991.jpg
52480,Women,Apparel,Loungewear and Nightwear,2015.0,Casual,Red Rose Blue & Black Nightdress,52480.jpg
7060,Unisex,Accessories,Bags,2013.0,Sports,Nike Black Classic Turf     NSW  Backpacks,7060.jpg
47361,Women,Accessories,Bags,2012.0,Casual,Baggit Women Black Voodoo Gang Handbag,47361.jpg
38466,Women,Accessories,Bags,2012.0,Casual,Baggit Women Red Mobile Pouch,38466.jpg
42670,Women,Apparel,Topwear,2012.0,Ethnic,Alma Women Black Kurta,42670.jpg
33393,Women,Accessories,Bags,2012.0,Casual,Baggit Women Faltu Taj Brown Handbag,33393.jpg
19837,Men,Apparel,Topwear,2011.0,Casual,U.S. Polo Assn. Men Check Green Shirt,19837.jpg
48772,Women,Accessories,Jewellery,2013.0,Casual,Lucera Women Silver Pendant,48772.jpg
55286,Women,Personal Care,Beauty Accessories,2017.0,Casual,Lakme All Over Shimmer Gloss,55286.jpg
7673,Women,Accessories,Socks,2016.0,Casual,Wrangler Women's Agate Green Secret Socks,7673.jpg
23769,Women,Accessories,Eyewear,2016.0,Casual,Oakley Women Brown Unfaithful Sunglasses,23769.jpg
22019,Women,Apparel,Topwear,2011.0,Ethnic,Vishudh Women Printed Brown Kurta,22019.jpg
13235,Men,Apparel,Topwear,2011.0,Casual,Palm Tree Kids Boys Stripes Blue Tshirts,13235.jpg
20026,Men,Apparel,Topwear,2011.0,Casual,United Colors of Benetton Men Striped White Shirt,20026.jpg
57981,Women,Apparel,Topwear,2010.0,Casual,Latin Quarters Women Red Check Shirt,57981.jpg
58372,Men,Apparel,Topwear,2012.0,Casual,Locomotive Men Beige T-shirt,58372.jpg
7217,Men,Footwear,Shoes,2011.0,Formal,Rockport Men Carnforth Soft Black Shoe,7217.jpg
21629,Women,Apparel,Innerwear,2012.0,Casual,Enamor Women Lift White Bra,21629.jpg
25828,Women,Apparel,Topwear,2012.0,Ethnic,Diva Women Printed Pink Kurta,25828.jpg
3862,Men,Apparel,Topwear,2011.0,Casual,Wrangler Men's Authentic Embro Orange T-shirt,3862.jpg
38151,Men,Apparel,Topwear,2012.0,Casual,Wildcraft Men Black T Poly Crew T-shirt,38151.jpg
45564,Men,Personal Care,Fragrance,2017.0,Casual,Playboy Men Hollywood Deo 50 ml Free,45564.jpg
16043,Men,Apparel,Topwear,2011.0,Casual,Highlander Men Check Blue Shirt,16043.jpg
37263,Unisex,Accessories,Bags,2012.0,Casual,Vital Gear Unisex Olive Tacti Backpack,37263.jpg
5097,Men,Apparel,Topwear,2011.0,Casual,Wrangler Men's Hand Of Quality White T-shirt,5097.jpg
40984,Boys,Apparel,Topwear,2012.0,Casual,Gini and Jony Boys United White T-shirt,40984.jpg
51808,Women,Apparel,Loungewear and Nightwear,2016.0,Casual,Bwitch Red Nightdress,51808.jpg
32374,Women,Accessories,Watches,2016.0,Casual,Q&Q Women White Dial Watch,32374.jpg
4054,Men,Apparel,Topwear,2011.0,Casual,Myntra Men's Hard Work Never Killed Anyone Black T-shirt,4054.jpg
7597,Men,Footwear,Shoes,2011.0,Sports,Nike Men's Backboard Red Black Shoe,7597.jpg
11285,Men,Apparel,Bottomwear,2016.0,Casual,Wrangler Men Blue Texas Jeans,11285.jpg
59762,Women,Footwear,Shoes,2012.0,Casual,Rocia Women Brown Flats,59762.jpg
54882,Women,Accessories,Jewellery,2012.0,Casual,Ivory Tag Women Metal Charmed Turquoise Blue and Red Necklace,54882.jpg
10751,Men,Apparel,Bottomwear,2011.0,Sports,Nike Men Breakline Grey Track Pants,10751.jpg
34059,Boys,Apparel,Bottomwear,2012.0,Casual,Gini and Jony Boys Grey Shorts,34059.jpg
7895,Men,Apparel,Bottomwear,2011.0,Casual,Proline Men Olive Green Checked Shorts,7895.jpg
39846,Girls,Apparel,Topwear,2012.0,Casual,Gini And Jony Girls Striped Green Top,39846.jpg
44923,Men,Apparel,Bottomwear,2012.0,Casual,Jack & Jones Men Blue Jeans,44923.jpg
55898,Women,Personal Care,Nails,2017.0,Casual,Colorbar Quick Finish Nail Lacquer 20,55898.jpg
31866,Women,Accessories,Watches,2016.0,Casual,Titan Women Raga Silver Dial Watch,31866.jpg
22189,Men,Footwear,Shoes,2012.0,Casual,Timberland Men Brown Casual Shoes,22189.jpg
55590,Men,Apparel,Topwear,2012.0,Casual,Peter England Men White Shirt,55590.jpg
44265,Men,Accessories,Wallets,2012.0,Casual,Hidekraft Men Black Wallet,44265.jpg
50984,Women,Apparel,Innerwear,2017.0,Casual,Enamor Women Cameo Rose Coloured Briefs,50984.jpg
42129,Men,Footwear,Shoes,2012.0,Sports,Nike Men Black Air Visi Pro Sports Shoes,42129.jpg
22812,Men,Apparel,Topwear,2011.0,Casual,Locomotive Men Brown Printed T-shirt,22812.jpg
30983,Men,Personal Care,Fragrance,2017.0,Casual,Ferrari Men Perfume,30983.jpg
49363,Men,Footwear,Shoes,2012.0,Casual,Vans Men Beige Casual Shoes,49363.jpg
46691,Women,Personal Care,Fragrance,2017.0,Casual,Rasasi Women Instincts Perfume,46691.jpg
57619,Women,Personal Care,Skin Care,2017.0,Casual,Lotus Herbals Safe Sun Sunscreen SPF 40,57619.jpg
36830,Women,Apparel,Topwear,2012.0,Ethnic,Vishudh Women Purple Kurta,36830.jpg
50237,Women,Accessories,Bags,2012.0,Casual,Stoln Women Pink Handbag,50237.jpg
36455,Men,Footwear,Shoes,2012.0,Sports,Spinn Men Techno White Sports Shoes,36455.jpg
16324,Men,Apparel,Topwear,2011.0,Casual,Peter England Men Printed Navy Blue TShirt,16324.jpg
5350,Men,Footwear,Shoes,2011.0,Sports,Artengo Artengo 522c Man Synthe,5350.jpg
39640,Men,Footwear,Shoes,2012.0,Casual,Lotto Men Black Shoes,39640.jpg
27067,Women,Accessories,Bags,2012.0,Casual,Yelloe Silver Metallic Finish Handbag,27067.jpg
26535,Men,Footwear,Shoes,2012.0,Casual,ID Men Blue Shoes,26535.jpg
42944,Men,Accessories,Belts,2010.0,Casual,French Connection Men Black Belt,42944.jpg
21268,Unisex,Accessories,Bags,2011.0,Casual,Footloose Unisex Black Mojo Backpack,21268.jpg
41210,Men,Footwear,Shoes,2012.0,Casual,Nike Men Black Shoes,41210.jpg
48387,Men,Apparel,Bottomwear,2012.0,Casual,French Connection Men Blue Jeans,48387.jpg
59102,Men,Apparel,Topwear,2012.0,Casual,Just Natural Men Black Rain Jacket,59102.jpg
43113,Men,Personal Care,Fragrance,2017.0,,JAGUAR Men Classic Black Eau De Toilette 100 ml,43113.jpg
56263,Men,Apparel,Loungewear and Nightwear,2016.0,Casual,SDL by Sweet Dreams Men Mustard Pyjama Set,56263.jpg
40473,Men,Footwear,Shoes,2012.0,Sports,Fila Men Black Supercharger Sports Shoes,40473.jpg
22477,Men,Apparel,Topwear,2012.0,Sports,Timberland Men Red T-shirt,22477.jpg
50389,Women,Accessories,Watches,2016.0,Casual,Miss Sixty Silver Dial Watch,50389.jpg
37718,Men,Apparel,Topwear,2012.0,Casual,John Players Men Polo Navy Blue T-shirt,37718.jpg
