id,gender,masterCategory,subCategory,year,usage,productDisplayName,filename,articleType,baseColour,season,price,click_count,user_type,purchase_prob,purchase_pred,inventory,inventory_weight,promotion_score
43322,Women,Apparel,Topwear,2012.0,Casual,United Colors of Benetton Women Navy Blue Top,43322.jpg,Tops,Navy Blue,Summer,36.0,2,fashionista,0.13269557,0,16,0.16161616161616163,0.02144574868686869
2134,Men,Apparel,Topwear,2011.0,Casual,Basics Men Purple Slim Fit Checked Shirt,2134.jpg,Shirts,Red,Fall,42.0,5,color_lover,0.034130666,0,62,0.6262626262626263,0.021374760525252525
43768,Women,Accessories,Jewellery,2012.0,Casual,Royal Diadem Black Earrings,43768.jpg,Earrings,Gold,Summer,36.0,8,fashionista,0.034620713,0,61,0.6161616161616161,0.02133195447474747
40691,Men,Footwear,Shoes,2012.0,Formal,Numero Uno Men Black Shoes,40691.jpg,Formal Shoes,Black,Winter,43.0,2,budget,0.34789348,0,6,0.06060606060606061,0.021084453333333333
37201,Girls,Apparel,Bottomwear,2012.0,Casual,United Colors of Benetton Girls Washed Blue Jeans,37201.jpg,Jeans,Blue,Summer,65.0,2,fashionista,0.2967148,0,7,0.0707070707070707,0.020979834343434343
56631,Women,Personal Care,Skin Care,2017.0,Casual,Olay Regenerist Cream Cleanser,56631.jpg,Deodorant,Black,Spring,43.0,4,fashionista,0.041663185,0,49,0.494949494949495,0.020621172373737374
21410,Men,Apparel,Topwear,2011.0,Casual,Locomotive Men Printed Black T-shirt,21410.jpg,Tshirts,Black,Summer,47.0,5,budget,0.034792893,0,58,0.5858585858585859,0.02038371509090909
17927,Men,Apparel,Bottomwear,2011.0,Sports,Nike Men Trainng Black Track Pant,17927.jpg,Track Pants,Black,Fall,31.0,0,color_lover,0.13307361,0,15,0.15151515151515152,0.020162668181818184
24155,Women,Apparel,Topwear,2011.0,Ethnic,Aurelia Women Green Kurta,24155.jpg,Kurtas,Green,Fall,10.0,0,fashionista,0.020040065,0,97,0.9797979797979798,0.0196352152020202
21260,Unisex,Accessories,Bags,2011.0,Casual,Skybags Unisex Brown Backpack,21260.jpg,Backpacks,Black,Summer,36.0,0,budget,0.32184282,0,6,0.06060606060606061,0.019505625454545452
41527,Men,Accessories,Bags,2012.0,Casual,Basics Men Brown Messenger Bag,41527.jpg,Handbags,Black,Summer,28.0,1,budget,0.15879826,0,12,0.12121212121212122,0.01924827393939394
51884,Women,Accessories,Wallets,2016.0,Casual,Nyk Women Blue Wallet,51884.jpg,Wallets,Black,Summer,41.0,6,budget,0.08961669,0,21,0.21212121212121213,0.019009600909090908
4081,Men,Apparel,Topwear,2011.0,Casual,Inkfruit Men's Type Bee Grey Melange T-shirt,4081.jpg,Tshirts,Grey,Summer,26.0,2,color_lover,0.31086975,0,6,0.06060606060606061,0.01884059090909091
40435,Women,Apparel,Topwear,2012.0,Casual,Tonga Women Multi Colored Top,40435.jpg,Tops,White,Summer,34.0,7,fashionista,0.030498493,0,61,0.6161616161616161,0.018792000737373738
45811,Women,Footwear,Shoes,2012.0,Casual,Senorita Women Yellow Flats,45811.jpg,Flats,Gold,Winter,13.0,2,color_lover,0.2046511,0,9,0.09090909090909091,0.018604645454545456
50389,Women,Accessories,Watches,2016.0,Casual,Miss Sixty Silver Dial Watch,50389.jpg,Watches,White,Winter,49.0,3,color_lover,0.018240102,0,99,1.0,0.018240102
35288,Unisex,Accessories,Watches,2016.0,Casual,Suunto Vector HR White Watch,35288.jpg,Watches,Black,Winter,44.0,3,fashionista,0.09007239,0,20,0.20202020202020202,0.018196442424242426
17288,Men,Apparel,Topwear,2011.0,Casual,U.S. Polo Assn. Men Solid Red  Polo Tshirt,17288.jpg,Tshirts,Red,Fall,21.0,3,budget,0.59911585,1,3,0.030303030303030304,0.018155025757575757
53835,Women,Apparel,Topwear,2012.0,Ethnic,Vishudh Women Blue Printed Kurta,53835.jpg,Kurtas,Blue,Summer,62.0,8,fashionista,0.026339218,0,68,0.6868686868686869,0.01809158408080808
42944,Men,Accessories,Belts,2010.0,Casual,French Connection Men Black Belt,42944.jpg,Belts,Black,Summer,46.0,4,color_lover,0.07437782,0,24,0.24242424242424243,0.018030986666666665
1592,Men,Footwear,Shoes,2011.0,Sports,Kipsta Men's Superfit Football Red Shoe,1592.jpg,Casual Shoes,Red,Summer,36.0,2,fashionista,0.07134627,0,25,0.25252525252525254,0.01801673484848485
38466,Women,Accessories,Bags,2012.0,Casual,Baggit Women Red Mobile Pouch,38466.jpg,Laptop Bag,Red,Fall,67.0,0,color_lover,0.03956384,0,45,0.45454545454545453,0.017983563636363636
37089,Women,Accessories,Bags,2012.0,Casual,Lino Perros Women Brown Handbag,37089.jpg,Handbags,Beige,Summer,37.0,7,fashionista,0.05144721,0,34,0.3434343434343434,0.017668738787878786
58666,Women,Apparel,Topwear,2012.0,Ethnic,ALayna Women Navy Blue Kurta,58666.jpg,Kurtas,Red,Summer,37.0,1,fashionista,0.10243173,0,17,0.1717171717171717,0.017589286969696968
54881,Women,Accessories,Jewellery,2012.0,Casual,Ivory Tag Women Sparkling Coral Red Necklace,54881.jpg,Necklace and Chains,Gold,Winter,10.0,5,color_lover,0.02479797,0,70,0.7070707070707071,0.01753391818181818
54581,Women,Apparel,Topwear,2012.0,Ethnic,Sushilas Women Printed Green Kurta,54581.jpg,Kurtas,Green,Fall,39.0,2,budget,0.43381763,0,4,0.04040404040404041,0.01752798505050505
22157,Men,Footwear,Shoes,2011.0,Casual,Lee Cooper Men Black Casual Shoes,22157.jpg,Casual Shoes,Black,Summer,40.0,4,fashionista,0.10425317,0,16,0.16161616161616163,0.016848997171717173
16953,Men,Accessories,Eyewear,2016.0,Casual,Image Men Classic Eyewear Black Sunglasses,16953.jpg,Sunglasses,Black,Winter,21.0,4,color_lover,0.04375551,0,38,0.3838383838383838,0.01679504424242424
14902,Women,Accessories,Wallets,2011.0,Casual,United Colors of Benetton Women Solid Black Wallets,14902.jpg,Wallets,Black,Summer,54.0,1,budget,0.4130069,0,4,0.04040404040404041,0.016687147474747477
34068,Women,Footwear,Shoes,2012.0,Formal,Clarks Women Cash Box Leather Black Heeled Shoes,34068.jpg,Heels,Black,Winter,52.0,3,color_lover,0.043101408,0,38,0.3838383838383838,0.016543974787878786
15658,Unisex,Free Items,Free Gifts,2016.0,Casual,Belkin Unisex Simple Messenger Blue Handbags,15658.jpg,Laptop Bag,Blue,Winter,39.0,3,color_lover,0.027500842,0,59,0.5959595959595959,0.016389390686868687
50297,Men,Accessories,Ties,2012.0,Casual,Parx Men Black Tie,50297.jpg,Ties,Black,Summer,59.0,4,fashionista,0.20130883,0,8,0.08080808080808081,0.016267380202020204
17320,Men,Accessories,Eyewear,2016.0,Casual,Pepe Jeans Men Casual Sunglasses,17320.jpg,Sunglasses,Black,Winter,67.0,4,color_lover,0.070001714,0,23,0.23232323232323232,0.016263024464646465
56615,Women,Personal Care,Makeup,2017.0,Casual,Streetwear Stay On Mineral Rose Swirl Blusher,56615.jpg,Highlighter and Blush,Rose,Spring,21.0,3,color_lover,0.034760118,0,46,0.46464646464646464,0.01615116593939394
39592,Women,Footwear,Shoes,2015.0,Casual,Catwalk Women Yellow Wedges,39592.jpg,Heels,Brown,Summer,58.0,6,budget,0.04554071,0,34,0.3434343434343434,0.015640243838383836
9900,Men,Apparel,Bottomwear,2011.0,Casual,Spykar Men Actif Fit Low Waist Blue Jeans,9900.jpg,Jeans,Blue,Summer,10.0,5,color_lover,0.09673558,0,16,0.16161616161616163,0.015634033131313133
25064,Men,Accessories,Accessories,2015.0,Formal,Lino Perros Men Formal Brown Accessory Gift Set,25064.jpg,Accessory Gift Set,Brown,Summer,50.0,6,color_lover,0.025291445,0,61,0.6161616161616161,0.015583617626262624
36809,Women,Personal Care,Fragrance,2017.0,Casual,Mont Blanc Women Femme Individuelle Perfume,36809.jpg,Pendant,White,Summer,48.0,6,budget,0.024679113,0,62,0.6262626262626263,0.015455606121212122
34052,Boys,Apparel,Bottomwear,2012.0,Casual,Gini and Jony Boys Yellow 3/4 Length Pants,34052.jpg,Capris,Yellow,Summer,24.0,5,budget,0.019180708,0,79,0.797979797979798,0.015305817494949496
46086,Women,Footwear,Shoes,2012.0,Sports,ADIDAS Women Lavender Hagkok Sports Shoes,46086.jpg,Casual Shoes,White,Fall,54.0,4,color_lover,0.030245991,0,50,0.5050505050505051,0.01527575303030303
53361,Women,Accessories,Bags,2012.0,Casual,Puma Women Pink & Grey Backpack,53361.jpg,Backpacks,Red,Summer,54.0,1,fashionista,0.0165581,0,91,0.9191919191919192,0.015220071717171718
6717,Men,Apparel,Topwear,2011.0,Casual,Locomotive Men's Ribbed Neck Blue T-shirt,6717.jpg,Tshirts,Blue,Summer,68.0,5,fashionista,0.0652469,0,23,0.23232323232323232,0.015158370707070707
56617,Women,Personal Care,Makeup,2017.0,,Streetwear Stay On Mineral Pink Rosette Blusher,56617.jpg,Highlighter and Blush,Rose,Spring,14.0,7,color_lover,0.0158304,0,92,0.9292929292929293,0.014711078787878789
28808,Men,Apparel,Topwear,2012.0,Casual,Denizen Men Striped Black Shirt,28808.jpg,Shirts,Navy Blue,Fall,44.0,7,color_lover,0.021604953,0,66,0.6666666666666666,0.014403302
46775,Men,Personal Care,Fragrance,2017.0,Casual,Euroluxe Men Ammir Perfume,46775.jpg,Perfume and Body Mist,White,Spring,36.0,6,fashionista,0.018591587,0,76,0.7676767676767676,0.014272329414141412
53628,Men,Accessories,Watches,2016.0,Casual,Q&Q Men Black Dial Analogue Watch C152J202Y,53628.jpg,Watches,Black,Winter,80.0,1,color_lover,0.093713574,0,15,0.15151515151515152,0.014199026363636362
39659,Men,Footwear,Shoes,2012.0,Casual,Lotto Men Black Shoes,39659.jpg,Casual Shoes,Black,Summer,14.0,4,fashionista,0.023816869,0,59,0.5959595959595959,0.014193891626262625
30705,Women,Accessories,Bags,2012.0,Casual,Fabindia Women Orange Silk Purse,30705.jpg,Handbags,Orange,Fall,85.0,3,fashionista,0.034893684,0,40,0.40404040404040403,0.014098458181818182
52125,Girls,Apparel,Dress,2012.0,Casual,Doodle Girls Pink Printed Dress,52125.jpg,Dresses,White,Fall,64.0,4,budget,0.08721023,0,16,0.16161616161616163,0.014094582626262628
28095,Men,Apparel,Innerwear,2016.0,Casual,Jockey MC Men Grey Melange Y Front Briefs 8003,28095.jpg,Briefs,Grey Melange,Summer,32.0,6,budget,0.0862326,0,16,0.16161616161616163,0.013936581818181821
14165,Men,Accessories,Belts,2011.0,Formal,Belmonte Men Snake Skin Look Black Belts,14165.jpg,Belts,Black,Fall,64.0,0,fashionista,0.049231462,0,28,0.2828282828282828,0.013924049858585858
38492,Boys,Apparel,Topwear,2012.0,Casual,Gini and Jony Boys Core Yellow T-shirt,38492.jpg,Tshirts,Yellow,Summer,33.0,5,fashionista,0.02715578,0,50,0.5050505050505051,0.013715040404040405
36789,Men,Accessories,Watches,2016.0,Casual,Maxima Men Silver Dial Attivo Watch,36789.jpg,Watches,Silver,Winter,21.0,5,budget,0.029209042,0,46,0.46464646464646464,0.013571878101010102
56263,Men,Apparel,Loungewear and Nightwear,2016.0,Casual,SDL by Sweet Dreams Men Mustard Pyjama Set,56263.jpg,Night suits,Multi,Summer,59.0,2,budget,0.14782354,0,9,0.09090909090909091,0.013438503636363636
20872,Men,Footwear,Shoes,2011.0,Formal,Franco Leone Men Formal Brown Shoes,20872.jpg,Formal Shoes,Black,Winter,50.0,3,color_lover,0.045731835,0,29,0.29292929292929293,0.013396194090909091
45358,Women,Footwear,Shoes,2016.0,Casual,Cobblerz Women Brown Sandals,45358.jpg,Heels,Brown,Winter,52.0,1,fashionista,0.08271737,0,16,0.16161616161616163,0.013368463838383839
43194,Women,Accessories,Watches,2016.0,Casual,Fastrack Women White Dial Watch NA2049SM09,43194.jpg,Watches,White,Winter,41.0,2,fashionista,0.07757877,0,17,0.1717171717171717,0.01332160696969697
44845,Men,Apparel,Topwear,2012.0,Casual,Puma Men Red Ducati Logo T-shirt,44845.jpg,Tshirts,Red,Fall,63.0,5,budget,0.02948891,0,43,0.43434343434343436,0.012808314444444446
32118,Men,Apparel,Innerwear,2016.0,Casual,Playboy Men Jack Green Brief,32118.jpg,Briefs,Green,Summer,59.0,4,fashionista,0.014127932,0,89,0.898989898989899,0.012700868161616162
41868,Men,Footwear,Sandal,2015.0,Casual,Estd. 1977 Men Turquoise Blue Sandals,41868.jpg,Heels,Brown,Winter,88.0,0,fashionista,0.0482842,0,26,0.26262626262626265,0.012680698989898992
56921,Women,Footwear,Shoes,2012.0,Casual,HM Women Blue Sandals,56921.jpg,Heels,Black,Winter,57.0,4,color_lover,0.02551898,0,49,0.494949494949495,0.012630606262626264
52835,Women,Accessories,Jewellery,2012.0,Casual,Adrika Red Earrings,52835.jpg,Earrings,Brown,Summer,80.0,6,color_lover,0.013406359,0,93,0.9393939393939394,0.012593852393939394
52306,Women,Accessories,Jewellery,2016.0,Casual,ToniQ Women Golden Necklace,52306.jpg,Necklace and Chains,Gold,Summer,45.0,3,fashionista,0.058884874,0,21,0.21212121212121213,0.012490730848484849
9425,Men,Apparel,Topwear,2011.0,Formal,John Miller Men Purple Fila-Fil Shirts,9425.jpg,Shirts,Navy Blue,Fall,34.0,9,budget,0.30665186,0,4,0.04040404040404041,0.012389974141414142
7194,Women,Apparel,Topwear,2011.0,Casual,Jealous 21 Women's BFF Printed White Top,7194.jpg,Tshirts,White,Summer,43.0,3,fashionista,0.087543644,0,14,0.1414141414141414,0.012379909252525252
34996,Women,Apparel,Saree,2012.0,Ethnic,Fabindia Women H& Printed Rust Sari,34996.jpg,Sarees,White,Summer,61.0,2,fashionista,0.0938718,0,13,0.13131313131313133,0.012326600000000002
52633,Women,Accessories,Bags,2012.0,Casual,Mod-acc Women Grey Handbag,52633.jpg,Handbags,Green,Winter,62.0,3,color_lover,0.025156282,0,48,0.48484848484848486,0.012196985212121212
3400,Women,Accessories,Bags,2015.0,Casual,Murcia Women Brown Hobo Handbag,3400.jpg,Handbags,Green,Summer,44.0,4,budget,0.029350245,0,41,0.41414141414141414,0.01215515196969697
22742,Women,Apparel,Topwear,2011.0,Ethnic,BIBA Women Printed Red Kurta,22742.jpg,Kurtas,Red,Fall,58.0,1,budget,0.3937067,0,3,0.030303030303030304,0.011930506060606062
14430,Women,Footwear,Shoes,2012.0,Casual,Enroute Women Casual Black Casual Shoes,14430.jpg,Casual Shoes,Black,Summer,10.0,6,fashionista,0.01619209,0,72,0.7272727272727273,0.011776065454545454
12711,Women,Footwear,Shoes,2011.0,Sports,Nike Women Lunarshift Grey Sports Shoes,12711.jpg,Sports Shoes,Green,Fall,21.0,6,color_lover,0.02640469,0,44,0.4444444444444444,0.011735417777777778
12297,Men,Apparel,Topwear,2011.0,Formal,Genesis Men Stripes Blue Shirts,12297.jpg,Shirts,Blue,Fall,50.0,5,color_lover,0.076805465,0,15,0.15151515151515152,0.011637191666666668
5625,Men,Footwear,Flip Flops,2011.0,Casual,ADIDAS Men's Adi Jumble Grey Flip Flop,5625.jpg,Flip Flops,White,Summer,63.0,5,color_lover,0.045499448,0,25,0.25252525252525254,0.011489759595959596
6298,Women,Footwear,Shoes,2015.0,Casual,Catwalk Summer Blue Flats,6298.jpg,Heels,Brown,Summer,10.0,3,fashionista,0.019134747,0,59,0.5959595959595959,0.01140353609090909
49129,Women,Personal Care,Makeup,2017.0,Casual,Deborah Medium Beige 24 Ore Perfect Concealer 4,49129.jpg,Lipstick,Skin,Spring,61.0,4,budget,0.04178653,0,27,0.2727272727272727,0.011396326363636364
37243,Men,Footwear,Shoes,2012.0,Casual,United Colors of Benetton Men Brown Shoes,37243.jpg,Casual Shoes,Black,Summer,81.0,4,color_lover,0.021690289,0,52,0.5252525252525253,0.011392879070707072
28120,Men,Apparel,Innerwear,2016.0,Casual,Jockey MC Men Pack Of Two Blue Briefs 8003,28120.jpg,Briefs,Navy Blue,Summer,61.0,5,budget,0.080520086,0,14,0.1414141414141414,0.011386678828282829
4025,Unisex,Footwear,Shoes,2011.0,Casual,ADIDAS Unisex High Can Red Black Shoe,4025.jpg,Casual Shoes,Red,Summer,27.0,2,fashionista,0.046394963,0,24,0.24242424242424243,0.011247263757575758
56496,Women,Personal Care,Nails,2017.0,,Streetwear Quick Dry Girly Pink Nail Polish 09,56496.jpg,Nail Polish,Pink,Spring,48.0,4,fashionista,0.019504096,0,57,0.5757575757575758,0.01122963103030303
13335,Women,Apparel,Topwear,2011.0,Casual,Gini and Jony Kids Girls Printed Pink Tops,13335.jpg,Tops,Red,Summer,49.0,7,budget,0.012265942,0,89,0.898989898989899,0.01102695795959596
44148,Men,Personal Care,Fragrance,2017.0,Casual,Nike Fragrances Men Casual Deo,44148.jpg,Deodorant,Green,Spring,64.0,4,color_lover,0.07759916,0,14,0.1414141414141414,0.010973618585858585
56989,Women,Footwear,Shoes,2012.0,Casual,HM Women Brown Flats,56989.jpg,Heels,Black,Fall,41.0,0,color_lover,0.06018282,0,18,0.18181818181818182,0.010942330909090909
33713,Men,Footwear,Flip Flops,2012.0,Casual,Cobblerz Men Red Flip Flops,33713.jpg,Flip Flops,Brown,Summer,95.0,3,fashionista,0.012732367,0,84,0.8484848484848485,0.010803220484848485
6294,Men,Apparel,Topwear,2011.0,Casual,UCB Men's Super Star Print Green T-shirt,6294.jpg,Tshirts,Blue,Summer,36.0,5,budget,0.1526303,0,7,0.0707070707070707,0.010792041414141414
49927,Women,Apparel,Saree,2012.0,Ethnic,Fabindia Beige Hand Printed Sari,49927.jpg,Sarees,Black,Fall,56.0,1,color_lover,0.087861955,0,12,0.12121212121212122,0.01064993393939394
8113,Men,Accessories,Belts,2016.0,Casual,Fastrack Men Coffee Canvas Beige Stiches Belt,8113.jpg,Belts,Brown,Summer,87.0,3,fashionista,0.037607636,0,28,0.2828282828282828,0.01063650311111111
19259,Women,Accessories,Watches,2016.0,Casual,Guess Women Trapeze Gold Watch,19259.jpg,Watches,Gold,Winter,89.0,2,color_lover,0.0432839,0,24,0.24242424242424243,0.010493066666666667
2208,Men,Footwear,Flip Flops,2011.0,Casual,Puma Mens Drifter Black Flip Flop,2208.jpg,Flats,Black,Summer,15.0,5,color_lover,0.12953618,0,8,0.08080808080808081,0.010467570101010102
49363,Men,Footwear,Shoes,2012.0,Casual,Vans Men Beige Casual Shoes,49363.jpg,Casual Shoes,Pink,Fall,49.0,4,budget,0.07317137,0,14,0.1414141414141414,0.010347466464646465
23047,Women,Apparel,Topwear,2011.0,Casual,Arrow Woman Charcoal Solid Sweater,23047.jpg,Sweaters,Navy Blue,Fall,83.0,6,color_lover,0.011821428,0,86,0.8686868686868687,0.010269119272727273
56640,Women,Apparel,Topwear,2012.0,Casual,Mumbai Slang Women Multi Coloured Tunic,56640.jpg,Kurtas,Blue,Summer,26.0,4,fashionista,0.01811678,0,56,0.5656565656565656,0.010247875555555555
45564,Men,Personal Care,Fragrance,2017.0,Casual,Playboy Men Hollywood Deo 50 ml Free,45564.jpg,Perfume and Body Mist,Black,Spring,23.0,4,color_lover,0.02876375,0,35,0.35353535353535354,0.010169002525252525
59941,Men,Footwear,Shoes,2013.0,Casual,Vans Men Navy Blue Casual Shoes,59941.jpg,Casual Shoes,Black,Fall,70.0,3,fashionista,0.091214985,0,11,0.1111111111111111,0.010134998333333332
24884,Women,Apparel,Topwear,2012.0,Casual,United Colors of Benetton Women Black Polo T-shirt,24884.jpg,Tops,Black,Summer,82.0,2,budget,0.3319765,0,3,0.030303030303030304,0.01005989393939394
13547,Women,Footwear,Shoes,2011.0,Casual,Carlton London Women Casual Red Casual Shoes,13547.jpg,Casual Shoes,Red,Summer,80.0,5,color_lover,0.035509024,0,28,0.2828282828282828,0.010042956282828282
22984,Men,Footwear,Shoes,2011.0,Sports,FILA Men White Temptation Sports Shoes,22984.jpg,Sports Shoes,White,Fall,102.0,5,fashionista,0.07028758,0,14,0.1414141414141414,0.009939657777777777
58941,Women,Accessories,Watches,2016.0,Casual,Tommy Hilfiger Women White Dial Watch TH1780808-D,58941.jpg,Watches,White,Winter,78.0,2,budget,0.19545765,0,5,0.050505050505050504,0.009871598484848485
42228,Women,Apparel,Topwear,2012.0,Casual,Sepia Women White & Green Top,42228.jpg,Tops,Green,Summer,74.0,2,fashionista,0.046061657,0,21,0.21212121212121213,0.009770654515151515
36020,Men,Accessories,Belts,2015.0,Casual,OTLS Men Brown Leather Belt,36020.jpg,Belts,Black,Summer,45.0,4,color_lover,0.07437782,0,13,0.13131313131313133,0.009766784444444445
32639,Men,Apparel,Topwear,2012.0,Sports,Nike Men Epaulet UV Crew Red T-shirt,32639.jpg,Tshirts,Red,Summer,53.0,1,budget,0.47316265,0,2,0.020202020202020204,0.009558841414141416
32191,Men,Footwear,Shoes,2012.0,Sports,ADIDAS Men Phantom Blue Sports Shoes,32191.jpg,Sports Shoes,White,Summer,52.0,3,fashionista,0.06296381,0,15,0.15151515151515152,0.009539971212121212
38020,Women,Accessories,Watches,2016.0,Casual,Q&Q Women Steel Dial Watch,38020.jpg,Watches,White,Winter,39.0,4,color_lover,0.020451955,0,45,0.45454545454545453,0.009296343181818182
4916,Women,Apparel,Topwear,2011.0,Casual,Gini and Jony Girl's Vollie White Infant Kidswear,4916.jpg,Tshirts,White,Summer,70.0,2,fashionista,0.0914656,0,10,0.10101010101010101,0.009238949494949494
3545,Men,Footwear,Shoes,2015.0,Casual,Skechers Men's Grey Lifestyle Shoe,3545.jpg,Casual Shoes,Black,Summer,29.0,1,budget,0.30295935,0,3,0.030303030303030304,0.009180586363636365
55898,Women,Personal Care,Nails,2017.0,Casual,Colorbar Quick Finish Nail Lacquer 20,55898.jpg,Lip Gloss,White,Summer,26.0,4,color_lover,0.0696824,0,13,0.13131313131313133,0.009150214141414143
18944,Men,Accessories,Socks,2016.0,Casual,Levis Men Scottish Stripes Flat Knit Pack of 3 Socks,18944.jpg,Socks,Black,Summer,81.0,3,color_lover,0.08228867,0,11,0.1111111111111111,0.009143185555555555
54612,Men,Apparel,Innerwear,2016.0,Casual,Jockey ELANCE Men White Briefs 1009,54612.jpg,Briefs,White,Summer,54.0,2,fashionista,0.07527776,0,12,0.12121212121212122,0.009124576969696969
4011,Unisex,Sporting Goods,Sports Equipment,2011.0,Sports,Spalding Buror Grey Basketball,4011.jpg,Footballs,Blue,Fall,52.0,4,fashionista,0.22464573,0,4,0.04040404040404041,0.009076595151515153
12429,Men,Footwear,Shoes,2011.0,Casual,Timberland Men Casual Brown Casual Shoes,12429.jpg,Casual Shoes,Brown,Fall,93.0,2,fashionista,0.047108233,0,19,0.1919191919191919,0.009040974010101009
6870,Women,Apparel,Dress,2011.0,Casual,Forever New Women's Pink Dress,6870.jpg,Dresses,Pink,Summer,30.0,2,fashionista,0.044170335,0,20,0.20202020202020202,0.008923299999999999
19947,Unisex,Accessories,Bags,2011.0,Casual,Nike Unisex Classic Base Black Backpack,19947.jpg,Laptop Bag,Black,Winter,53.0,6,budget,0.046947386,0,18,0.18181818181818182,0.008535888363636364
10299,Women,Footwear,Shoes,2013.0,Casual,Clarks Women Black Leather Wedges,10299.jpg,Heels,Brown,Fall,49.0,5,fashionista,0.011257031,0,74,0.7474747474747475,0.008414346404040405
48009,Women,Accessories,Watches,2016.0,Casual,Helix Women Silver Dial Watch,48009.jpg,Watches,White,Winter,49.0,2,fashionista,0.051566094,0,16,0.16161616161616163,0.008333914181818183
27320,Women,Personal Care,Fragrance,2017.0,Casual,ADIDAS Women Free Emotion Perfume,27320.jpg,Perfume and Body Mist,White,Spring,57.0,1,color_lover,0.11770718,0,7,0.0707070707070707,0.008322729898989899
20758,Women,Footwear,Shoes,2011.0,Casual,Carlton London Women Casual Black Sandals,20758.jpg,Sandals,Brown,Summer,36.0,1,budget,0.40538448,0,2,0.020202020202020204,0.008189585454545454
7656,Men,Accessories,Socks,2016.0,Casual,Wrangler Men's Navy Ankle Length Socks,7656.jpg,Backpacks,Black,Fall,46.0,9,fashionista,0.014196389,0,57,0.5757575757575758,0.008173678515151515
18370,Men,Apparel,Innerwear,2016.0,Casual,Undercolors of Benetton Men Pack Of 3 Innerwear T-Shirts,18370.jpg,Tshirts,Black,Fall,62.0,6,budget,0.20128313,0,4,0.04040404040404041,0.008132651717171717
35982,Women,Apparel,Topwear,2012.0,Casual,Flying Machine Women Grey T-shirt,35982.jpg,Tops,White,Summer,29.0,6,budget,0.060387067,0,13,0.13131313131313133,0.00792961485858586
46688,Men,Personal Care,Fragrance,2017.0,Casual,Rasasi Men Royale Perfume,46688.jpg,Perfume and Body Mist,White,Summer,35.0,3,budget,0.3921127,0,2,0.020202020202020204,0.007921468686868688
59221,Women,Accessories,Watches,2016.0,Casual,Titan Women Gold Watch,59221.jpg,Watches,White,Winter,43.0,5,budget,0.013105757,0,59,0.5959595959595959,0.007810501646464647
55590,Men,Apparel,Topwear,2012.0,Casual,Peter England Men White Shirt,55590.jpg,Shirts,White,Summer,58.0,2,budget,0.12795576,0,6,0.06060606060606061,0.007754894545454546
7686,Men,Apparel,Topwear,2011.0,Sports,Puma Men Alonso Track Red Ferrari Jacket,7686.jpg,Sweatshirts,Red,Fall,49.0,5,color_lover,0.010374803,0,73,0.7373737373737373,0.0076501072626262625
4872,Men,Apparel,Topwear,2016.0,Casual,Levis Kids Boy's Danio Grey Teens Kidswear,4872.jpg,Tshirts,White,Summer,60.0,4,budget,0.029071774,0,26,0.26262626262626265,0.007635011353535354
50429,Unisex,Accessories,Accessories,2012.0,Casual,Lino Perros Unisex Blue Satchel,50429.jpg,Handbags,Black,Summer,25.0,5,fashionista,0.009361258,0,80,0.8080808080808081,0.00756465292929293
28892,Women,Apparel,Innerwear,2012.0,Casual,Enamor Women Black Mid-Rise Bikini Brief,28892.jpg,Briefs,Black,Summer,59.0,10,fashionista,0.024130972,0,31,0.31313131313131315,0.0075561629494949505
43177,Men,Accessories,Watches,2016.0,Casual,Fastrack Men Black Dial Watch,43177.jpg,Watches,Black,Winter,58.0,5,color_lover,0.008303452,0,90,0.9090909090909091,0.007548592727272726
55211,Women,Personal Care,Lips,2017.0,Casual,Lakme Lip Love Haze Lipstick,55211.jpg,Lipstick,Red,Spring,76.0,6,color_lover,0.0084452,0,88,0.8888888888888888,0.007506844444444444
48010,Men,Accessories,Watches,2016.0,Casual,Helix Men Blue Dial Watch,48010.jpg,Watches,Black,Winter,68.0,5,color_lover,0.011596509,0,64,0.6464646464646465,0.007496733090909091
1852,Men,Apparel,Topwear,2011.0,Casual,Inkfruit Men Ride It Or Die T-shirt,1852.jpg,Tshirts,Blue,Summer,39.0,2,fashionista,0.35928205,0,2,0.020202020202020204,0.007258223232323233
39449,Women,Apparel,Topwear,2012.0,Ethnic,Diva Women Orange Kurta,39449.jpg,Kurtas,Pink,Summer,25.0,4,color_lover,0.03524357,0,20,0.20202020202020202,0.007119913131313132
37753,Men,Apparel,Topwear,2012.0,Casual,John Players Men Stripes Blue Shirt,37753.jpg,Shirts,Blue,Summer,52.0,9,budget,0.020339454,0,33,0.3333333333333333,0.006779818
34829,Men,Footwear,Shoes,2012.0,Sports,ADIDAS Men Bolt Navy Blue Sports Shoes,34829.jpg,Sports Shoes,White,Summer,75.0,2,fashionista,0.16512,0,4,0.04040404040404041,0.006671515151515151
59975,Women,Apparel,Dress,2012.0,Casual,Avirate Black & Purple Dress,59975.jpg,Dresses,Black,Summer,53.0,4,fashionista,0.036299672,0,18,0.18181818181818182,0.0065999403636363635
57330,Women,Apparel,Innerwear,2015.0,Casual,Amante Cream-Coloured Demi-Cup Balconette Bra BCPP01,57330.jpg,Bra,White,Summer,21.0,4,fashionista,0.043407496,0,15,0.15151515151515152,0.006576893333333333
